"user_id","age","employment_type","monthly_income","credit_score","purchase_amount","product_category","bnpl_installments","repayment_delay_days","missed_payments","default_flag","app_usage_frequency","location","transaction_date","debt_to_income_ratio","risk_score","customer_segment"
"8811","20","Salaried","3901487","385","50000","Sports","12","2","2","0","687","UK","2/23/2023","1281562645217067","2300","High Risk"
"2684","49","Unemployed","1601099","350","38182","Electronics","3","5","1","0","273","Germany","7/7/2024","2384736983784263","2300","High Risk"
"9117","36","Salaried","2250686","400","344395","Sports","12","15","1","0","941","USA","1/16/2023","15301779102016","2300","High Risk"
"5881","50","Salaried","5046382","500","50000","Fashion","3","25","2","1","341","USA","8/28/2024","990808860684744","2300","High Risk"
"2678","27","Student","2107742","405","50000","Sports","9","16","1","0","413","Australia","2/12/2023","2372206845050295","2300","High Risk"
"5666","36","Student","1345957","325","324331","Beauty","12","0","1","0","945","USA","8/18/2024","2409668362362244","2300","High Risk"
"8716","57","Unemployed","1377228","385","311229","Home","3","12","1","1","955","India","6/26/2023","2259821903127151","2300","High Risk"
"9962","22","Salaried","2471617","405","50000","Home","9","16","1","0","874","Germany","1/25/2023","2022967150654814","2300","High Risk"
"64","35","Unemployed","50340","300","54335","Electronics","6","5","0","0","875","USA","4/10/2023","1079360349622566","2300","Medium Risk"
"4187","26","Self-Employed","1871719","415","1000","Electronics","9","18","1","1","547","Australia","11/24/2024","53426823150269","2300","High Risk"
"4495","49","Student","2062303","385","316356","Beauty","3","12","1","0","584","Australia","1/12/2023","1533993792376775","2300","High Risk"
"5066","25","Student","717854","300","256629","Fashion","12","5","0","1","239","Germany","8/24/2024","3574946994792813","2300","Medium Risk"
"4298","28","Unemployed","816375","365","143167","Sports","3","8","1","1","313","Canada","12/27/2024","1753691624559792","2300","High Risk"
"10037","44","Unemployed","1962235","385","50000","Electronics","3","12","1","0","729","USA","5/6/2023","2548114777282028","2300","High Risk"
"3301","53","Student","1933853","345","50000","Beauty","9","4","1","1","467","India","6/15/2023","2585511928776386","2300","High Risk"
"3435","20","Student","51794","300","24174","Beauty","9","5","0","1","808","India","2/25/2023","4667335984863112","2300","Medium Risk"
"1554","40","Salaried","4513373","455","50000","Beauty","9","16","2","1","591","UK","12/31/2024","1107818919464444","2300","High Risk"
"10307","24","Salaried","3934706","460","50000","Fashion","3","17","2","1","364","UK","10/16/2024","1270742972918434","2300","High Risk"
"8911","27","Salaried","3450163","390","50000","Home","3","13","1","0","158","Australia","1/18/2023","1449206892543917","2300","High Risk"
"7904","26","Student","1948806","375","1000","Beauty","12","10","1","0","873","Australia","5/3/2023","51313470915011","2300","High Risk"
"111","46","Student","1205585","369","14204","Sports","3","9","1","0","763","Australia","7/26/2024","117818320566364","2304","High Risk"
"7686","34","Salaried","3823986","399","353716","Fashion","12","15","1","0","272","Australia","11/8/2024","924992926229332","2304","High Risk"
"4213","38","Unemployed","1087562","329","13191","Electronics","3","1","1","1","963","Australia","2/11/2023","1212896368207053","2304","High Risk"
"10170","28","Salaried","3750053","449","50000","Sports","6","15","2","0","395","Germany","8/3/2024","133331448915522","2304","High Risk"
"5109","52","Student","265269","379","220521","Fashion","3","11","1","0","843","Canada","9/19/2024","831310858034674","2304","High Risk"
"5472","30","Self-Employed","5377506","499","50000","Electronics","6","15","3","1","851","UK","9/22/2024","929799055547311","2304","High Risk"
"4895","59","Unemployed","1442169","374","391952","Fashion","6","10","1","0","656","USA","1/31/2023","2717795209854046","2304","High Risk"
"5710","26","Student","2213724","384","50000","Fashion","12","12","1","0","562","Australia","4/17/2023","2258637481456586","2304","High Risk"
"8922","47","Salaried","438799","434","50000","Electronics","6","12","2","1","671","Germany","10/12/2024","1139473882119147","2304","High Risk"
"8272","34","Student","1646807","419","40762","Home","6","19","1","0","886","Australia","5/31/2023","2475214156850195","2304","High Risk"
"209","49","Student","1281365","384","289759","Fashion","3","12","1","1","704","Australia","8/31/2024","2261330690318527","2304","High Risk"
"2810","21","Student","1716846","369","50000","Fashion","12","9","1","1","531","UK","9/5/2024","2912317121046384","2304","High Risk"
"10299","31","Student","1620239","383","50000","Sports","9","12","1","1","142","Canada","4/8/2023","3085964478080086","2308","High Risk"
"2453","21","Salaried","2897551","388","50000","Sports","3","13","1","1","814","USA","7/30/2024","1725595166400867","2308","High Risk"
"1664","41","Student","1658151","368","50000","Fashion","3","9","1","0","246","Australia","8/3/2024","3015406920117649","2308","High Risk"
"10252","51","Self-Employed","665031","463","297813","Fashion","9","8","3","1","177","USA","11/8/2024","447818222007695","2308","High Risk"
"9800","26","Salaried","4393646","463","200311","Electronics","9","18","2","0","18","Australia","11/22/2024","455910649151069","2308","High Risk"
"7607","55","Student","2213879","363","50000","Fashion","3","8","1","0","821","Australia","10/27/2024","22584793477873","2308","High Risk"
"5464","55","Salaried","4565536","483","50000","Electronics","9","22","2","1","915","USA","2/6/2023","1095161663384102","2308","High Risk"
"5403","23","Salaried","2893575","378","485154","Fashion","6","11","1","1","301","India","10/17/2024","1676659495606645","2308","High Risk"
"409","34","Student","1817452","343","50000","Fashion","9","4","1","1","59","USA","3/19/2023","2751104293263315","2308","High Risk"
"2150","52","Salaried","382360","428","50000","Sports","3","11","2","1","699","Australia","11/6/2024","1307668166126163","2308","High Risk"
"7350","54","Salaried","4818929","438","50000","Home","12","13","2","1","478","Canada","6/27/2023","1037574946632332","2308","High Risk"
"8941","38","Unemployed","1723968","363","50000","Beauty","9","8","1","0","275","Australia","5/25/2023","290028585217359","2308","High Risk"
"9066","55","Self-Employed","4840676","513","50000","Home","6","18","3","1","82","USA","12/12/2024","1032913584796834","2308","High Risk"
"4693","38","Unemployed","191349","383","439774","Home","6","12","1","1","742","UK","11/20/2024","229828219640552","2308","High Risk"
"3537","37","Salaried","2016329","373","337044","Beauty","6","10","1","0","911","Germany","8/30/2024","167157244675844","2308","High Risk"
"10157","55","Unemployed","50000","303","92715","Home","9","6","0","0","738","Canada","7/11/2024","1854299999999999","2308","High Risk"
"8743","30","Salaried","4337205","433","50000","Electronics","12","22","1","1","507","USA","11/15/2024","1152816156949002","2308","High Risk"
"8392","32","Student","942085","363","29192","Electronics","6","8","1","1","367","USA","11/17/2024","309865882590212","2308","High Risk"
"3922","46","Student","1843036","378","50000","Electronics","9","11","1","1","823","Germany","10/11/2024","2712914994606725","2308","High Risk"
"1468","36","Unemployed","739119","368","284529","Fashion","9","9","1","1","797","Australia","3/31/2023","384956955510547","2308","High Risk"
"2346","30","Student","3271048","417","50000","Electronics","6","9","2","0","269","Australia","5/15/2023","1528562099975298","2312","High Risk"
"9491","53","Self-Employed","4908536","467","50000","Fashion","12","19","2","1","75","USA","6/3/2023","101863366184948","2312","High Risk"
"10090","47","Student","2105974","352","296238","Fashion","12","6","1","0","89","Australia","3/2/2023","1406655542755988","2312","High Risk"
"7609","59","Student","2081548","357","50000","Sports","6","7","1","0","338","Australia","4/18/2023","2402058468024758","2312","High Risk"
"1201","54","Student","2218916","387","413954","Electronics","9","13","1","1","712","Australia","10/25/2024","1865568592952594","2312","High Risk"
"7409","39","Salaried","2986071","377","50000","Electronics","9","11","1","1","686","Germany","5/15/2023","1674441096678545","2312","High Risk"
"1258","53","Student","1689452","347","50000","Beauty","3","5","1","1","606","UK","5/16/2023","2959539542999742","2312","High Risk"
"4054","53","Unemployed","1778449","377","50000","Electronics","9","11","1","1","528","Canada","1/16/2023","2811438506248984","2312","High Risk"
"4431","19","Self-Employed","6275728","507","50000","Home","12","17","3","1","692","Canada","1/20/2023","796720316750502","2312","High Risk"
"6652","21","Unemployed","50000","352","310847","Home","6","6","1","0","601","Australia","8/14/2024","621694","2312","High Risk"
"10026","33","Unemployed","1150206","337","1000","Sports","3","3","1","1","249","UK","3/2/2023","8694094796932","2312","High Risk"
"4644","50","Student","1772031","407","22064","Sports","6","17","1","1","619","Germany","9/17/2024","1245124944202443","2312","High Risk"
"7442","57","Self-Employed","6787798","517","263164","Electronics","6","19","3","1","769","Australia","11/21/2024","387701578626824","2312","High Risk"
"4563","23","Self-Employed","5218688","466","50000","Home","6","19","2","0","454","India","10/2/2024","958095214735964","2316","High Risk"
"6103","40","Salaried","5622932","491","50000","Home","3","14","3","1","602","India","10/14/2024","889215804139192","2316","High Risk"
"4164","57","Unemployed","873565","301","328845","Fashion","12","6","0","1","483","USA","12/7/2024","3764402191021847","2316","High Risk"
"3114","43","Student","1516689","366","50000","Beauty","6","9","1","0","666","USA","11/15/2024","3296654752556391","2316","High Risk"
"10244","59","Unemployed","1435392","386","438664","Sports","6","13","1","1","154","Canada","2/5/2023","3056057160691992","2316","High Risk"
"6938","33","Unemployed","708693","366","1000","Fashion","6","9","1","0","745","Canada","2/22/2023","141104822539519","2316","High Risk"
"122","41","Unemployed","1185545","366","357446","Sports","9","9","1","0","367","Australia","11/12/2024","3015035279133225","2316","High Risk"
"9454","20","Unemployed","733888","321","191533","Sports","12","0","1","0","252","USA","10/15/2024","2609839648556727","2316","High Risk"
"2148","59","Student","1695794","381","113397","Beauty","12","12","1","0","822","UK","4/12/2023","668695608075037","2316","High Risk"
"8810","54","Unemployed","1103963","351","113284","Beauty","3","6","1","0","16","UK","3/28/2023","1026157579556561","2316","High Risk"
"9969","35","Student","1628822","321","50000","Electronics","12","0","1","0","109","Canada","11/20/2024","3069703135149206","2316","High Risk"
"4442","50","Student","1354873","306","50000","Electronics","6","7","0","0","366","Germany","6/15/2023","3690382788645135","2316","High Risk"
"10303","58","Student","1313424","366","50000","Sports","9","9","1","1","446","Australia","12/13/2024","3806843791494597","2316","High Risk"
"9575","52","Self-Employed","2652865","401","50000","Beauty","3","6","2","1","527","Germany","10/12/2024","188475478397883","2316","High Risk"
"6696","23","Student","910958","365","195475","Fashion","9","9","1","1","783","USA","4/8/2023","2145817919157634","2320","High Risk"
"5719","18","Salaried","5435084","460","50000","Sports","6","18","2","0","457","Canada","10/13/2024","919948983309181","2320","High Risk"
"9495","21","Student","826159","355","291476","Fashion","12","7","1","1","983","UK","5/4/2023","3528085997973756","2320","High Risk"
"4849","21","Unemployed","79388","300","478949","Home","9","6","0","1","36","India","6/12/2023","6033015065249155","2320","Medium Risk"
"6664","32","Salaried","5914295","500","50000","Sports","6","16","3","1","933","Germany","11/6/2024","84540930068588","2320","High Risk"
"4792","54","Salaried","4315539","435","50000","Home","6","13","2","0","969","Australia","4/13/2023","1158603826775751","2320","High Risk"
"981","53","Salaried","6425824","520","50000","Home","12","20","3","1","263","India","10/24/2024","778110324839273","2320","High Risk"
"5592","59","Student","3025643","435","50000","Electronics","3","13","2","1","876","USA","10/6/2024","1652541294528138","2320","High Risk"
"7021","39","Student","2551406","370","50000","Electronics","3","10","1","1","48","UK","5/2/2023","1959703786853209","2320","High Risk"
"2073","39","Student","1753191","370","328293","Home","9","10","1","0","193","USA","8/18/2024","1872545546948393","2320","High Risk"
"5786","31","Unemployed","869927","320","259403","Sports","9","0","1","0","279","Germany","1/21/2023","2981893883049957","2320","High Risk"
"6447","48","Self-Employed","2549415","415","50000","Beauty","9","9","2","0","379","USA","8/20/2024","1961234243934392","2320","High Risk"
"654","39","Student","1852168","365","50000","Home","6","9","1","0","516","Germany","8/19/2024","2699539134678927","2320","High Risk"
"5229","47","Unemployed","2086812","360","440007","Sports","9","8","1","0","508","USA","6/6/2023","2108512889517599","2320","High Risk"
"1714","55","Student","1887473","379","109912","Beauty","6","12","1","0","137","Australia","6/18/2023","582323561714525","2324","High Risk"
"2219","50","Unemployed","1740768","374","50000","Electronics","12","11","1","0","742","Canada","9/26/2024","2872295446607474","2324","High Risk"
